,Group name,User Discord id,Discord_user_name,Team Leader for that group,Vice Team Leader for that group,College group,Team leader discord id,Vice team leader discord id
,,736866055087194146,divine_soul#5359,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,691670130605817858,Jedi#9008,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,820665141300690954,Anurag026#1126,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,745599733464170566,shubbi❤#7850,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,808952583494041631,Depayan Mondal#9912,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,742759637790621786,Suresh2001#2583,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,811558147734503485,Chiragk#2294,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,708336474751238175,bigO#6750,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,771403414256353280,Aman Malviya#5917,Knshika#0003,divine_soul#5359,,763434164292288514,736866055087194146
,,,,,,,,
45,ABC Team,,,,,,,
,,819663314824462377,Nancy_18#6295,akash.sethi16#5645,Devendra Nath Gupta#0040,KIET,818851871665422436,818837960111816715
,,818830354919849984,anuj#0252,akash.sethi16#5645,Devendra Nath Gupta#0041,KIET,818851871665422436,818837960111816715
,,818837960111816715,Devendra Nath Gupta#0040,akash.sethi16#5645,Devendra Nath Gupta#0042,KIET,818851871665422436,818837960111816715
,,818771979582570506,vipulthakur#0779,akash.sethi16#5645,Devendra Nath Gupta#0043,KIET,818851871665422436,818837960111816715
,,818851871665422436,akash.sethi16#5645,akash.sethi16#5645,Devendra Nath Gupta#0044,KIET,818851871665422436,818837960111816715
,,818803117726367754,Harshit Srivastava#2192,akash.sethi16#5645,Devendra Nath Gupta#0045,KIET,818851871665422436,818837960111816715
,,818826541445939231,anmolchopra#0179,akash.sethi16#5645,Devendra Nath Gupta#0046,KIET,818851871665422436,818837960111816715
,,820301805950730250,Harshit#6833,akash.sethi16#5645,Devendra Nath Gupta#0047,,818851871665422436,818837960111816715
,,,,,,,,
46,Tech Seekers Team,,,,,,,
,,818864631531044944,Divya#3048,Enfoiré#5606,rahul | KIET#9665,KIET,743353911103979661,720128703803293778
,,701694024523841566,Mansi#1480,Enfoiré#5606,rahul | KIET#9666,KIET,743353911103979661,720128703803293778
,,743353911103979661,Enfoiré#5606,Enfoiré#5606,rahul | KIET#9667,KIET,743353911103979661,720128703803293778
,,818829275264319548,Raghav_goel#3293,Enfoiré#5606,rahul | KIET#9668,KIET,743353911103979661,720128703803293778
,,818792335756230688,Rishabh#5016,Enfoiré#5606,rahul | KIET#9669,KIET,743353911103979661,720128703803293778
,,818787886169325578,Torsa Naidu#8659,Enfoiré#5606,rahul | KIET#9670,KIET,743353911103979661,720128703803293778
,,818772501181890562,Anjali#0605,Enfoiré#5606,rahul | KIET#9671,KIET,743353911103979661,720128703803293778
,,766572901611995166,Devanshde#8024,Enfoiré#5606,rahul | KIET#9672,KIET,743353911103979661,720128703803293778
,,794863717241192448,tushargarg01#1724,Enfoiré#5606,rahul | KIET#9673,KIET,743353911103979661,720128703803293778
,,720128703803293778,rahul | KIET#9665,Enfoiré#5606,rahul | KIET#9674,KIET,743353911103979661,720128703803293778
,,710938456905220136,piplup#6975,Enfoiré#5606,rahul | KIET#9675,KIET,743353911103979661,720128703803293778
,,819605432372166677,Rajkumar#0914,Enfoiré#5606,rahul | KIET#9676,KIET,743353911103979661,720128703803293778
,,,,,,,,
47,Hack-una Matata Team,,,,,,,
,,697502431013240862,Deepanshu Aggarwal#8505,anupam#6628,Deepanshu Aggarwal#8505,KIET,818806168607653908,697502431013240862
,,751084695336386560,nandini_3658#0751,anupam#6628,Deepanshu Aggarwal#8506,KIET,818806168607653908,697502431013240862
,,722000431848620043,Aayushi#3589,anupam#6628,Deepanshu Aggarwal#8507,KIET,818806168607653908,697502431013240862
,,734124483647897731,Jhanvi Agarwal#6822,anupam#6628,Deepanshu Aggarwal#8508,KIET,818806168607653908,697502431013240862
,,773090755240787968,TheodoreMosby#2234,anupam#6628,Deepanshu Aggarwal#8509,KIET,818806168607653908,697502431013240862
,,818866525908893737,kritik_koolz#1956,anupam#6628,Deepanshu Aggarwal#8510,KIET,818806168607653908,697502431013240862
,,803983389908008960,Ahmtastic#7126,anupam#6628,Deepanshu Aggarwal#8511,KIET,818806168607653908,697502431013240862
,,818859631828271126,Navya#0832,anupam#6628,Deepanshu Aggarwal#8512,KIET,818806168607653908,697502431013240862
,,754392985927417878,Shivangi#9324,anupam#6628,Deepanshu Aggarwal#8514,KIET,818806168607653908,697502431013240862
,,819076892039839764,priyesh0000#7956,anupam#6628,Deepanshu Aggarwal#8514,KIET,818806168607653908,697502431013240862
,,819231623979466783,Lashika#3402,anupam#6628,Deepanshu Aggarwal#8514,KIET,818806168607653908,697502431013240862
,,818806168607653908,anupam#6628,anupam#6628,Deepanshu Aggarwal#8514,KIET,774306412855164948,779709529599901747
,,,,,,,,
48,Unplugged Team,,,,,,,
,,818886352166715423,darshika_10#1051,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,818894684767780906,neeraj_08#6234,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,799156516644716584,DE_ARYA#4787,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,534299199466897409,aditya803#3622,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,545982100151599105,Unplugged #3710,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,818907586778497106,Avanish#5089,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,756222663441121303,triiivedi#3430,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,756354777595510856,Amit Kr. Thakur#9612,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,733363131664826369,Tarun#4876,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,534297317604589568,itachi_uchiha#6019,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,818771925341569084,arihant jain#4935,Avanish#5089,Tarun#4876,KIET,818907586778497106,733363131664826369
,,,,,,,,
49,Dark Techies Team,,,,,,,
,,745173987470082148,Anushka Sharma#9066,Anushka Sharma#9066,Oron#1033,KIET,745173987470082148,362128123262926849
,,752878663552204941,Sakshmika Agarwal#5727,Anushka Sharma#9066,Oron#1034,KIET,745173987470082148,362128123262926849
,,716239244619677716,Saumya Bathla#6818,Anushka Sharma#9066,Oron#1035,KIET,745173987470082148,362128123262926849
,,800180781690912838,shukla_23#2562,Anushka Sharma#9066,Oron#1036,KIET,745173987470082148,362128123262926849
,,819184873432416286,Nikita Sharma,Anushka Sharma#9066,Oron#1037,KIET,745173987470082148,362128123262926849
,,819126367022743582,anshay#4602,Anushka Sharma#9066,Oron#1038,KIET,745173987470082148,362128123262926849
,,362128123262926849,Oron#1033,Anushka Sharma#9066,Oron#1039,KIET,745173987470082148,362128123262926849
,,673906087249969172,shubham jaiswal#8357,Anushka Sharma#9066,Oron#1040,KIET,745173987470082148,362128123262926849
,,819152422324666368,kakarot#0152,Anushka Sharma#9066,Oron#1041,KIET,745173987470082148,362128123262926849
,,819128353663615007,Shivam yadav#9211,Anushka Sharma#9066,Oron#1042,KIET,745173987470082148,362128123262926849
,,758218702335246378,Udisha#2380,Anushka Sharma#9066,Oron#1043,KIET,745173987470082148,362128123262926849
,,,,,,,,
50,Team Bots,,,,,,,
,,738063029106901143,Yash Chaturvedi#3799,Chirag23#3008,Naveen Kumar Tiwari#1236,KIET,707239760921362472,757646387625066588
,,757646387625066588,Naveen Kumar Tiwari#1236,Chirag23#3009,Naveen Kumar Tiwari#1237,KIET,707239760921362472,757646387625066588
,,705110779858256052,priyank#0908,Chirag23#3010,Naveen Kumar Tiwari#1238,KIET,707239760921362472,757646387625066588
,,708925729487847446,Abhishek Singh#5278,Chirag23#3011,Naveen Kumar Tiwari#1239,KIET,707239760921362472,757646387625066588
,,707239760921362472,Chirag23#3008,Chirag23#3012,Naveen Kumar Tiwari#1240,KIET,707239760921362472,757646387625066588
,,819051236216012800,abhiyash_singh#7576,Chirag23#3013,Naveen Kumar Tiwari#1241,KIET,707239760921362472,757646387625066588
,,818910776126472225,Prabal Katiyar#6361,Chirag23#3014,Naveen Kumar Tiwari#1242,KIET,707239760921362472,757646387625066588
,,452389221252988939,atulalexander#4794,Chirag23#3015,Naveen Kumar Tiwari#1243,KIET,707239760921362472,757646387625066588
,,,,,,,,
51,Obsidian Fury Team,,,,,,,
,,752222206595039292,Shadow_Walker#2737,Shadow_Walker#2737,ac1616#4812,KIET,752222206595039292,531179708591636492
,,765929925004886047,hellboyAnimesh#0237,Shadow_Walker#2738,ac1616#4813,KIET,752222206595039292,531179708591636492
,,531179708591636492,ac1616#4812,Shadow_Walker#2739,ac1616#4814,KIET,752222206595039292,531179708591636492
,,771666788445454376,Anandita_Bajpai#9185,Shadow_Walker#2740,ac1616#4815,KIET,752222206595039292,531179708591636492
,,819145224101167105,ABHINAV_SAXENA#1585,Shadow_Walker#2741,ac1616#4816,KIET,752222206595039292,531179708591636492
,,534415162178797570,Aman Kansal (P) #5703,Shadow_Walker#2742,ac1616#4817,KIET,752222206595039292,531179708591636492
,,819125402877296650,astitvagupta#2353,Shadow_Walker#2743,ac1616#4818,KIET,752222206595039292,531179708591636492
,,769982125105086506,KushagraSrivastava#6113,Shadow_Walker#2744,ac1616#4819,KIET,752222206595039292,531179708591636492
,,642744418784247818,AnshSinha#2973,Shadow_Walker#2745,ac1616#4820,KIET,752222206595039292,531179708591636492
,,702973317862129766,mani__garg#9115,Shadow_Walker#2746,ac1616#4821,KIET,752222206595039292,531179708591636492
,,754747325662101524,Akash Kumar#6988,Shadow_Walker#2747,ac1616#4822,KIET,752222206595039292,531179708591636492
,,640551669205041162,DEEPANK#4171,Shadow_Walker#2748,ac1616#4823,KIET,752222206595039292,531179708591636492
,,,,,,,,
52,Electron Technocrats Team,,,,,,,
,,735836178326093927,Harshita#6156,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,724303609851805727,Isha Mudgal#3732,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,718761261537427478,Muskaan#1594,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,719223122489901078,Thegreathm#9085,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,812980793277939783,disha05#3115,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,796419049599795200,jwick_935#9867,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,796633317368791101,sourabh#1002,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,647693937284218901,Shubhamgupta#9024,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,810056341083258920,Sachin#5724,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,809509547470880818,dhrugarg#1391,Harshita#6156,Sachin#5724,KIET,735836178326093927,810056341083258920
,,,,,,,,
53,Thunderbird Lightning Team,,,,,,,
,,729372656180133979,goodFella#4673,goodFella#4673,vedant#4850,KIET,729372656180133979,760148330322985033
,,819461875317473302,Abhishek Chaudhary#4351,goodFella#4673,vedant#4851,KIET,729372656180133979,760148330322985033
,,819076560015196160,Aditya Gupta#7358,goodFella#4673,vedant#4852,KIET,729372656180133979,760148330322985033
,,819153545915662379,Abhinav#8299,goodFella#4673,vedant#4853,KIET,729372656180133979,760148330322985033
,,819582125523075083,ayush.parashar#9687,goodFella#4673,vedant#4854,KIET,729372656180133979,760148330322985033
,,819582369480441866,Ashutosh.mishra#1577,goodFella#4673,vedant#4855,KIET,729372656180133979,760148330322985033
,,819094479159820289,guptaaman155#4866,goodFella#4673,vedant#4856,KIET,729372656180133979,760148330322985033
,,756135715191914568,prakhar_srivastava#7917,goodFella#4673,vedant#4857,KIET,729372656180133979,760148330322985033
,,760148330322985033,vedant#4850,goodFella#4673,vedant#4858,KIET,729372656180133979,760148330322985033
,,754704174733590588,alpha#5797,goodFella#4673,vedant#4859,KIET,729372656180133979,760148330322985033
,,819453417713958924,Akash_Awasthi#1249,goodFella#4673,vedant#4860,KIET,729372656180133979,760148330322985033
,,637169013507751946,Rishhub#4784,goodFella#4673,vedant#4858,KIET,729372656180133979,760148330322985033
,,,,,,,,
54,Team Geeks ,,,,,,,
,,818778855972143156,Pulkit#9507,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,700576409961234464,mr_rohit#4596,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,819073491428442136,anusha#4025,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,819078290337169420,saumya#8685,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,555833715377438927,shashank_shukla#0595,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,818830772700971069,Divyam Arora#9242,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,759120547954688020,Shaurya chaudhary#7265,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,818877658263846943,Anubhav Choudhary#5463,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,818912606148100137,Shivangi Pandey#2592,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,818887727763292161,Sumant#8060,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,819076468583038977,ritiksha000#8650,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,819121598522064936,Pragi_chaudhary#1673,mr_rohit#4596,Divyam Arora#9242,KIET,700576409961234464,818830772700971069
,,,,,,,,
55,NeoZeaX Team,,,,,,,
,,819076468583038977,ritiksha000#8650,Nancy#2184,harsh1505#6152,KIET,797507452965879818,794816851740983306
,,797507452965879818,Nancy#2184,Nancy#2184,harsh1505#6154,KIET,797507452965879818,794816851740983306
,,795590407274758165,Dynamic#3673,Nancy#2184,harsh1505#6155,KIET,797507452965879818,794816851740983306
,,819182290399789096,ankit#4687,Nancy#2184,harsh1505#6156,KIET,797507452965879818,794816851740983306
,,767806931976454214,itsmabhi#6461,Nancy#2184,harsh1505#6157,KIET,797507452965879818,794816851740983306
,,784329588071071744,Parag#7370,Nancy#2184,harsh1505#6158,KIET,797507452965879818,794816851740983306
,,764774240188629002,himadri#6113,Nancy#2184,harsh1505#6159,KIET,797507452965879818,794816851740983306
,,785054305275084810,ojaswi#1637,Nancy#2184,harsh1505#6160,KIET,797507452965879818,794816851740983306
,,783965976743247913,harsh13#3663,Nancy#2184,harsh1505#6161,KIET,797507452965879818,794816851740983306
,,796688617085992990,Anshika Singh#0898,Nancy#2184,harsh1505#6162,KIET,797507452965879818,794816851740983306
,,794816851740983306,harsh1505#6152,Nancy#2184,harsh1505#6163,KIET,797507452965879818,794816851740983306
,,,,,,,,
56,Yatarth Team,,,,,,,
,,737293785398247474,!Anos Voldigoad 😈#3154,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,771284780666978304,eaglefree007#3136,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,460351015074398209,Ők#6377,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,441628552274640917,Yatharth_Katyal#8671,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,713087032502780054,lakshmi#0670,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,621004792466243604,Hrishikesh#4715,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,756180047693480017,sagar1012#7212,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,750266299661156362,Satwick#7063,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,526078590303862786,priyanshu#2855,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,764170363936178177,sonam#8037,Yatharth_Katyal#8671,Ők#6377,,441628552274640917,460351015074398209
,,,,,,,,
57,Dumb Array Team,,,,,,,
,,538327650666807306,Anshul Yoddha#1291,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,362789884743909377,harshal#6352,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,692028452974493698,geeky#5236,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,821622222606958602,lx06#3622,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,818680219291746315,sakshiMN#8180,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,822066938599178271,Smms#1203,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,712938949110399017,Himanshu#0853,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,791682431354142752,Tush#0227,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,698565666617163877,Jayesh Murodiya#1005,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,821456341616820294,Janvi#5412,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,694142609328701450,Cosmicdust#8763,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,508948899512451073, hrk_007#4338,Cosmicdust#8763, hrk_007#4338,,694142609328701450,508948899512451073
,,,,,,,,
58,Utkarsh N Team,,,,,,,
,,701466707923042395,rumour_1#5288,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,786124844289753099,anky_messi#3799,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,731492697486917659,Izanagi#6670,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,822330951753007154,Manglu#0307,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,206876736619675648,birdlover#6516,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,757523221921923135,js_5455#6123,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,477482541440565258,0ne0rZer0#9059,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,544044571357872141,Himanshukatariahk03,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,822034231881891860,mr.waghmarerohit#0858,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,659449205336702976,rupam | KIET#8229,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,653483486543478795,Barney Stinson#2765,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395
,,822062348042764348,CHECK#6746,0ne0rZer0#9059,rumour_1#5288,,477482541440565258,701466707923042395